story_id,premise,initial,counterfactual,original_ending,edited_ending,generated_text
02e6d026-bf8c-405b-8a47-a17c3b00e8ba,Molly wanted a new outfit for the first day of school.,She did extra chores to save the money to go shopping.,She asked her best friend if she had any clothes she could borrow.,"At the store, she found an outfit she thought looked unique. She excitedly dressed in the new outfit and headed to school. Everyone complimented her on her choice in clothing.",At her friend's house she found an outfit she thought looked unique. She excitedly dressed in the new outfit and headed to school. Everyone complimented her on her choice in clothing.,"Adapted Ending:
Molly had her heart set on a fresh look for the first day of school. Instead of doing extra chores to save money, she suggested to her best friend that they swap outfits. Her friend graciously agreed, and Molly"
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b,Sam had been living on the street for Years.,He survived by begging for money.,He survived by begging for lottery tickets.,One day a stranger gave Sam a lottery ticket instead of cash. Sam won a million dollars! Sam bought himself a nice house and was very grateful.,One day a stranger gave Sam a lottery ticket as usual. Sam won a million dollars! Sam bought himself a nice house and was very grateful.,"Adapted Ending:
Despite living on the streets for years, Sam continued surviving by begging, but he switched his approach and asked for lottery tickets instead of cash. One day, a generous stranger handed him a lottery ticket, which turned out to be"
0b9a9064-a4af-43af-b65c-9f123563c00d,It was a cold winter night.,The roads were slippery.,Jim decided to stay home since roads were slippery.,Jim was driving home from work. He lost control of his truck. Jim ended up in the hospital.,He ordered delivery He got food poisoning Jim ended up in the hospital,"Adapted Ending:
It was a cold winter night, and the roads were slippery. Jim, aware of the dangerous conditions outside, decided to stay home instead of driving. He made himself a warm cup of tea and settled by the fireplace, grateful"
57ab0770-20aa-47c7-9741-b933d35ca9b0,Tia went out to a bar one night with a guy she'd just met.,The unscrupulous guy drugged Tia's martini when she wasn't looking!,"He was a gentleman, and treated her with respect.","Poor Tia, unsuspecting, drank the martini and became very groggy. She remembered nothing until she woke up naked the next morning. She went to the police and filed a report.",Tia drank her martini and had a great time. She remembered the whole night and told her friends the next morning. She went on another date with him.,"Adapted Ending:

To Tia's pleasant surprise, the guy she had just met at the bar turned out to be a true gentleman. He engaged her in delightful conversation, always respectful and considerate of her boundaries throughout the evening. They enjoyed"
58a73174-3f0b-4470-8a5e-ffca709af077,Tim got his first job.,But it required him to sit for long hours.,Unfortunately it didn't work out and he was fired the next day.,"Tim wanted to spend the money he earned on a car. But instead, he had to spend it on back surgery. His back felt much better after surgery.","Tim wanted to save the money he earned on a car. But instead, he had to spend it on going to new job interviews. He soon found a new job.","Adapted Ending:
Tim wanted to spend the money he earned on a car. However, fate had other plans as he found himself unexpectedly fired the next day. With his job gone, Tim's dream of owning a car was put on hold."
bd5285ad-4f22-416e-8a98-65465aa28894,Eric had worked at a large law firm for 30 years.,On his 68th birthday he had decided it was time to retire.,One day he had a huge heart attack in the lift and didn't make it through the night.,His friends threw him a large party. They gave him many gifts and they shared old stories. Eric then left work to go settle down.,His friends all attended the funeral The gave his widow gifts and shared old stories. Eric's wife had to settle down without him.,"Adapted Ending:
With a heavy heart, Eric's colleagues gathered somberly at the hospital where he had been rushed after the sudden heart attack in the lift. Despite the efforts of the medical team, Eric slipped away in the quiet of the"
deb144db-8fc2-4831-9f81-ffbf2ce4672a,I brought home a stray cat to my girlfriend.,She always told me she loved cats.,Her face lit up when I showed her.,I thought I was about to get a ton of boyfriend points. I must have miss a key detail in her cat story. She was mad when I showed it to her.,I was about to get a ton of boyfriend points. The cat meowed at her. She was so happy when I showed it to her.,"Adapted Ending:
As I nervously brought the stray cat into the house, my heart raced with uncertainty. I recalled my girlfriend's declarations of love for felines, but doubts crept in as I approached her. However, when I presented"
adfc4099-d29d-45f2-8c7d-da2bc2682d4f,Dave decided one day he wanted to go see a hockey game.,He ordered a few tickets.,He ordered a live stream of the game.,"He then invited some of his friends. They all went to the game, and had a good time Dave was happy that he went to the hockey game.",He then invited some of his friends over. They all watched the game and had a good time. Dave was happy that they watched the hockey game.,"Adapted ending:
Dave decided one day he wanted to go see a hockey game. He ordered a live stream of the game, settling in comfortably at home to enjoy the match. As he watched the game alone, he felt a sense of peace"
3198049a-35c7-4d32-871a-14a49d56cce7,Carl sent a valentine to the girl he liked named Katie.,But the college mailroom accidentally delivered it to the wrong Katie!,The college mailroom delivered it to the correct Katie.,"The wrong Katie was delighted by the valentine she thought was hers. Out of pity, Carl took her on a date that night. Katie found out and then was very hurt.","The right Katie was delighted by the Valentine she thought was hers. Out of joy, Carl took her on a date that night. Katie was so glad and was very pleased.","Adapted Ending:

The college mailroom made a rare mistake but quickly rectified it by delivering Carl's valentine to the correct Katie. Upon receiving the heartfelt valentine from Carl, Katie was overjoyed and deeply touched by his sentiment."
eb56f49c-9707-44ad-ad5c-6249bec09e49,Ashley was packing all her belongings.,She was moving far away to a new city.,She decided not to move after thinking about it.,She was really upset about leaving her friends. However she got on the train with her suitcases anyways. She thought about her friends during the train ride.,She was upset by the thought of leaving her friends. She tore up her train ticket and started unpacking her suitcases. She thought about her friends during the task.,"Ashley stood in the midst of her packed belongings, a heavy feeling weighing on her chest as she contemplated her decision. After much thought, her heart tugged her in a new direction. With a sense of resolve, she unpacked her suitcases"
