story_id,premise,initial,counterfactual,original_ending,edited_ending,generated_text
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b,Sam had been living on the street for Years.,He survived by begging for money.,He survived by begging for lottery tickets.,One day a stranger gave Sam a lottery ticket instead of cash. Sam won a million dollars! Sam bought himself a nice house and was very grateful.,One day a stranger gave Sam a lottery ticket as usual. Sam won a million dollars! Sam bought himself a nice house and was very grateful.,"Ashley passed by and noticed Sam as he sat on the sidewalk begging for lottery tickets. Feeling a sense of compassion, she handed him a winning ticket. Sam couldn't believe his luck as he scratched off the numbers and discovered he had won a million"
0b9a9064-a4af-43af-b65c-9f123563c00d,It was a cold winter night.,The roads were slippery.,Jim decided to stay home since roads were slippery.,Jim was driving home from work. He lost control of his truck. Jim ended up in the hospital.,He ordered delivery He got food poisoning Jim ended up in the hospital,"Jim decided to stay home since the roads were slippery. As he cozied up on the sofa with a warm blanket, he watched a movie and enjoyed some hot chocolate. Grateful for his decision to stay in, Jim avoided the accident that would have"
57ab0770-20aa-47c7-9741-b933d35ca9b0,Tia went out to a bar one night with a guy she'd just met.,The unscrupulous guy drugged Tia's martini when she wasn't looking!,"He was a gentleman, and treated her with respect.","Poor Tia, unsuspecting, drank the martini and became very groggy. She remembered nothing until she woke up naked the next morning. She went to the police and filed a report.",Tia drank her martini and had a great time. She remembered the whole night and told her friends the next morning. She went on another date with him.,"Premise: Tia went out to a bar one night with a guy she'd just met.
Initial event: The unscrupulous guy drugged Tia's martini when she wasn't looking!
Original ending: Poor Tia, unsus"
58a73174-3f0b-4470-8a5e-ffca709af077,Tim got his first job.,But it required him to sit for long hours.,Unfortunately it didn't work out and he was fired the next day.,"Tim wanted to spend the money he earned on a car. But instead, he had to spend it on back surgery. His back felt much better after surgery.","Tim wanted to save the money he earned on a car. But instead, he had to spend it on going to new job interviews. He soon found a new job.","Tim wanted to spend the money he earned on a car. Yet, instead of saving for it, he had to use the funds to cover the expenses of recovery after his back troubles intensified due to the long hours of sitting at work. His back felt"
bd5285ad-4f22-416e-8a98-65465aa28894,Eric had worked at a large law firm for 30 years.,On his 68th birthday he had decided it was time to retire.,One day he had a huge heart attack in the lift and didn't make it through the night.,His friends threw him a large party. They gave him many gifts and they shared old stories. Eric then left work to go settle down.,His friends all attended the funeral The gave his widow gifts and shared old stories. Eric's wife had to settle down without him.,"Premise: Eric had worked at a large law firm for 30 years.
Initial event: On his 68th birthday he had decided it was time to retire.
Original ending: His friends threw him a large party. They gave him many gifts"
deb144db-8fc2-4831-9f81-ffbf2ce4672a,I brought home a stray cat to my girlfriend.,She always told me she loved cats.,Her face lit up when I showed her.,I thought I was about to get a ton of boyfriend points. I must have miss a key detail in her cat story. She was mad when I showed it to her.,I was about to get a ton of boyfriend points. The cat meowed at her. She was so happy when I showed it to her.,"I must have missed a key detail in her cat story, but as her face lit up when I showed her the stray cat, I knew I had just scored a ton of boyfriend points. She hugged the cat affectionately, grateful for the surprise and"
adfc4099-d29d-45f2-8c7d-da2bc2682d4f,Dave decided one day he wanted to go see a hockey game.,He ordered a few tickets.,He ordered a live stream of the game.,"He then invited some of his friends. They all went to the game, and had a good time Dave was happy that he went to the hockey game.",He then invited some of his friends over. They all watched the game and had a good time. Dave was happy that they watched the hockey game.,"Dave ordered a live stream of the game. As he settled in to watch it at home, he texted his friends, keeping up their banter and excitement about the match. Even though they weren't physically together at the game, they still had"
3198049a-35c7-4d32-871a-14a49d56cce7,Carl sent a valentine to the girl he liked named Katie.,But the college mailroom accidentally delivered it to the wrong Katie!,The college mailroom delivered it to the correct Katie.,"The wrong Katie was delighted by the valentine she thought was hers. Out of pity, Carl took her on a date that night. Katie found out and then was very hurt.","The right Katie was delighted by the Valentine she thought was hers. Out of joy, Carl took her on a date that night. Katie was so glad and was very pleased.","The correct Katie received the valentine and was pleasantly surprised by Carl's gesture. Overjoyed, she approached Carl to thank him, and they ended up going on a date together that night. They hit it off and started"
eb56f49c-9707-44ad-ad5c-6249bec09e49,Ashley was packing all her belongings.,She was moving far away to a new city.,She decided not to move after thinking about it.,She was really upset about leaving her friends. However she got on the train with her suitcases anyways. She thought about her friends during the train ride.,She was upset by the thought of leaving her friends. She tore up her train ticket and started unpacking her suitcases. She thought about her friends during the task.,"Despite initially planning to move to the new city, Ashley decided to stay after reflecting on it. She unfolded her suitcases and placed her belongings back where they belonged, relieved to still be near her friends. She felt a sense"
efee5fe8-cc2a-4613-8997-0a9dd14aa9bf,Ted went for a drive one day.,He drove all around town and looked at who was out and about.,He drove to his house and looked out the window all day.,"Then, he drove to a more remote place. He stopped, got out of his car, and ate a picnic lunch. He enjoyed the weather.","Then, he moved to a quieter room. He sat for a while, got up, and ate lunch. He enjoyed the solitude.","Instead of driving to a remote place, Ted decided to head back home. He parked in his driveway, grabbed a good book, and settled by the window. As he flipped through the pages, he watched the world outside go"
